RowNumber,CustomerId,Surname,credit score,Age,Balance,EstimatedSalary,,Point Earned
515,15773283,Dennis,605,51,136188.78,67110.59,,683
516,15742534,Faulk,793,38,0,88225.02,,690
517,15569878,Dale,468,56,0,62256.87,,547
518,15729454,Gorbunov,779,37,120092.52,135925.72,,466
519,15578375,Farrell,698,48,101238.24,177815.87,,342
520,15785559,De Luca,707,58,89685.92,126471.13,,230
521,15649414,Walker,850,35,211774.31,188574.12,,757
522,15701605,Forster,850,56,131317.48,119175.45,,657
523,15686696,Brown,527,37,93722.73,139093.73,,453
524,15625586,Monaldo,696,32,101160.99,115916.55,,694
525,15654975,Wu,661,48,120320.54,96463.25,,727
526,15782993,Pan,776,31,0,112349.51,,304
527,15774382,Longo,701,43,0,165303.79,,633
528,15689602,Findlay,610,26,0,166031.08,,989
529,15756155,Fu,572,48,152827.99,38411.79,,352
530,15812647,Yin,673,30,64097.75,77783.35,,936
531,15736043,Hamilton,519,57,119035.35,29871.79,,689
532,15696744,Miller,702,26,135219.57,59747.63,,267
533,15602572,Hsing,729,32,93694.42,79919.13,,613
534,15674765,Mitchell,543,35,59408.63,76773.53,,480
535,15678725,Chamberlin,550,40,114354.95,54018.93,,951
536,15694444,Buttenshaw,608,59,0,70649.64,,585
537,15795878,Anayochukwu,639,35,128173.9,59093.39,,452
538,15735346,Wallace,686,34,0,127569.8,,358
539,15687094,Calabresi,564,62,114931.35,18260.98,,771
540,15790067,Sun,745,28,111071.36,73275.96,,238
541,15605742,Tuan,833,37,151226.18,136129.49,,633
542,15566740,Nazarova,622,26,0,153237.59,,344
543,15664897,Bryant,597,42,64740.12,106841.12,,244
544,15585777,Pai,721,51,169312.13,109078.35,,405
545,15650864,Power,504,49,0,87822.14,,408
546,15806709,Hao,842,44,112652.08,126644.98,,939
547,15633818,McMillan,587,38,0,47414.15,,701
548,15713845,Merrett,479,30,143964.36,41879.99,,503
549,15639662,Phillips,508,49,122451.46,75808.1,,881
550,15567013,De Luca,749,24,0,47911.03,,758
551,15777784,Tu,721,36,65253.07,28737.78,,751
552,15800251,Elder,674,47,106901.94,2079.2,,363
553,15651315,Dilke,685,25,128509.63,121562.33,,560
554,15651450,Panicucci,417,34,0,55003.79,,969
555,15784218,Mason,574,33,129834.67,193131.42,,470
556,15572398,Townsend,590,51,154962.99,191932.27,,759
557,15707962,Gunson,587,40,138241.9,159418.1,,403
558,15705663,Milano,598,41,91536.93,191468.78,,980
559,15645355,Macleod,741,53,0,38913.68,,245
560,15729557,Olisaemeka,850,70,0,705.18,,283
561,15631436,Gleeson,584,29,105204.01,138490.03,,453
562,15583073,Martin,650,61,152968.73,82970.69,,683
563,15614361,Liao,607,36,158261.68,76744.72,,863
564,15724684,Sung,509,46,0,71244.59,,264
565,15700083,Lai,689,38,121021.05,12182.15,,946
566,15636541,Cartwright,543,36,0,141210.5,,354
567,15796015,Wu,438,54,0,191763.07,,281
568,15787222,Ch'in,687,63,137715.66,37938.74,,938
569,15594270,Biryukov,737,31,121192.22,74890.58,,815
570,15701524,Ting,761,31,0,166698.18,,753
571,15645847,P'eng,601,44,100486.18,62678.53,,650
572,15708867,Niu,651,45,0,67740.08,,629
573,15613140,Mellor,745,35,92566.53,161519.77,,742
574,15628893,Power,648,49,0,159835.78,,314
575,15764073,Arcuri,848,40,110929.96,30876.84,,844
576,15782879,Lang,546,27,0,14858.1,,776
577,15635964,Eve,439,32,138901.61,75685.97,,913
578,15726087,Ch'in,755,30,123217.66,144183.1,,786
579,15726313,Napolitani,593,41,0,65170.66,,939
580,15578073,Barker,701,39,0,82526.92,,812
581,15786249,Whitfield,701,36,0,169161.46,,689
582,15812850,Stradford,607,33,108431.87,109291.39,,647
583,15596972,Brownlow,586,57,0,6057.81,,839
584,15620579,Dunn,547,30,72392.41,77077.14,,807
585,15768270,DeRose,647,51,119741.77,54954.51,,847
586,15656597,Wang,760,51,100946.71,179614.8,,550
587,15699446,Hobbs,621,53,170491.84,35588.07,,777
588,15615004,Anderson,725,44,0,117356.14,,865
589,15704771,Ugochukwu,526,36,0,160696.72,,425
590,15588372,Kirsova,519,47,157296.02,147278.43,,934
591,15681439,Tsou,713,38,144606.22,56594.36,,656
592,15607509,Ozerova,700,38,134811.3,1299.75,,903
593,15670343,Li,666,34,115897.12,25095.03,,427
594,15597968,Fyans,630,32,82034,146326.45,,708
595,15658432,Freeman,779,26,174318.13,38296.21,,625
596,15616431,Chiu,611,41,114206.84,164061.6,,645
597,15796957,Iadanza,685,43,0,107811.28,,808
598,15815552,Ferguson,646,39,111574.41,30838.51,,525
599,15631871,Kelly,683,57,162448.69,9221.78,,746
600,15635870,She,484,34,148249.54,33738.27,,774
601,15596713,Christie,601,43,0,110916.15,,343
602,15684211,Creel,762,26,123709.46,169654.57,,669
603,15760521,Thompson,687,72,0,69829.4,,258
604,15608408,Lazareva,566,30,0,54926.51,,817
605,15804721,Boni,702,37,150525.8,94728.49,,541
606,15730272,Evseev,601,29,0,80393.27,,418
607,15741988,Marino,699,53,0,111307.98,,513
608,15771728,Mackenzie,584,28,0,19834.32,,706
609,15605113,Sutherland,699,35,0,78397.24,,915
610,15661945,Nicolay,698,51,111018.98,86410.28,,751
611,15783816,Lori,495,30,129755.99,172749.65,,753
612,15721207,Piazza,650,27,0,1002.39,,789
613,15764072,Somerville,605,64,129555.7,13601.79,,380
614,15689412,Christie,667,38,87202.38,77866.91,,955
615,15798385,Grave,688,26,146133.39,175296.76,,866
616,15775339,Lori,727,31,0,121751.04,,274
617,15585256,Iloerika,754,39,170184.99,89593.26,,380
618,15797329,Muir,612,62,140745.33,193437.89,,455
619,15780220,Pauley,546,42,139070.51,86945,,451
620,15648951,Kao,673,37,0,183318.79,,603
621,15752409,Grant,593,35,114193.24,71154.1,,660
622,15807524,Chukwuma,656,40,167878.5,151887.16,,806
623,15766649,Vincent,535,53,141616.55,75888.65,,577
624,15696812,Lazareva,678,36,145747.67,89566.74,,824
625,15581295,Ch'ien,477,48,129120.64,26475.79,,238
626,15663234,Bishop,850,35,110349.82,126355.8,,445
627,15741417,Chibuzo,427,29,141325.56,93839.3,,589
628,15695174,Chang,752,49,78653.84,7698.6,,989
629,15665168,Calabrese,649,47,0,145593.85,,908
630,15601503,Tokaryev,799,28,142253.65,45042.56,,395
631,15706131,Logan,589,61,0,61108.56,,923
632,15782758,Ozerova,583,54,115988.86,57553.98,,878
633,15591091,Goering,839,33,75592.43,62674.42,,497
634,15715877,Lo,540,44,164113.04,12120.79,,778
635,15756918,Simmons,850,31,67996.23,50129.87,,895
636,15746662,Maduabuchim,696,51,0,55022.43,,509
637,15626679,Linger,660,33,0,117834.91,,485
638,15793343,Yeh,682,48,138778.15,168840.23,,229
639,15576774,Stevenson,744,43,147832.15,24234.11,,982
640,15801316,Ifeatu,785,36,135438.4,190627.01,,834
641,15800514,Kenechukwu,752,48,116060.08,156618.38,,265
642,15662232,Learmonth,706,29,112564.62,42334.38,,819
643,15737778,Dickson,583,27,125406.58,110784.42,,992
644,15782096,Volkova,660,39,135134.99,173683,,816
645,15783522,Mitchell,819,39,133102.92,27046.46,,444
646,15785373,Wong,673,34,42157.08,20598.59,,611
647,15756272,James,752,30,0,104991.28,,974
648,15615245,Shao,578,38,82259.29,8996.97,,325
649,15600174,Walton,438,36,0,64420.5,,660
650,15752956,Stanley,652,38,0,145700.22,,691
651,15644882,Watson,629,49,0,196335.48,,921
652,15766272,Folliero,720,52,0,14781.12,,678
653,15800620,Fitzgerald,668,42,150461.07,108139.23,,335
654,15569764,Garner,459,48,133994.52,19287.06,,661
655,15747458,Folliero,729,31,164870.81,9567.39,,249
656,15573171,Liao,498,25,121702.73,132210.49,,793
657,15736769,Lucchesi,549,25,193858.2,21600.11,,737
658,15763381,Chan,601,54,131039.97,199661.5,,929
659,15814430,Ma,544,64,113829.45,124341.49,,562
660,15638607,Nwabugwu,751,30,0,15766.1,,633
661,15737133,P'eng,632,41,81877.38,33642.21,,532
662,15613945,Andrews,694,57,116326.07,117704.65,,988
663,15659937,Otutodilinna,678,31,0,58803.28,,888
664,15765287,Grant,695,46,0,137537.22,,499
665,15661723,Abramovich,661,41,0,131300.68,,671
666,15766064,Komarova,661,33,0,84174.81,,873
667,15649616,Otutodilichukwu,559,31,127070.73,160941.78,,665
668,15719017,Donaldson,503,29,0,143954.99,,927
669,15720919,Duggan,695,46,122549.64,56297.85,,520
670,15706706,Chinwendu,640,42,176099.13,8404.73,,380
671,15709653,Hamilton,624,48,122388.38,30020.09,,300
672,15805104,Smith,667,42,0,58137.42,,300
673,15622442,Mazzi,642,26,0,47472.68,,616
674,15572801,Krischock,640,32,118879.35,19131.71,,869
675,15767598,Kent,529,35,0,187288.5,,395
676,15757897,Binder,563,39,0,17603.81,,336
677,15568104,Zubarev,593,38,88736.44,67020.03,,910
678,15763414,Degtyarev,739,45,102703.62,147802.94,,827
679,15732265,Obialo,788,70,0,41610.62,,844
680,15621974,Davydova,684,38,0,44255.65,,866
681,15803947,Teng,482,55,97318.25,78416.14,,408
682,15720706,Hsing,591,58,128468.69,137254.55,,515
683,15759290,Coleman,651,41,133432.59,151303.48,,807
684,15651664,Wilder,749,40,141782.57,86333.63,,678
685,15795132,Molineux,583,24,135125.28,89801.9,,304
686,15811565,Cocci,661,42,178820.91,29358.57,,426
687,15713774,Chikwendu,715,31,112212.14,181600.72,,641
688,15691840,Fraser,769,45,126674.81,124118.71,,592
689,15682021,Lai,625,51,136294.97,38867.46,,833
690,15612931,Korovin,641,36,66392.64,31106.67,,224
691,15676707,Sidorov,716,27,122552.34,67611.36,,475
692,15601383,Ibrahimova,767,43,76408.85,77837.63,,307
693,15662662,Duigan,745,36,145071.24,6078.46,,766
694,15752694,Taylor,589,34,0,177896.92,,261
695,15590683,Donaldson,796,45,109730.22,123882.73,,267
696,15773591,Jobson,664,57,0,15304.08,,564
697,15723620,Lu,445,62,64119.38,76569.64,,561
698,15671779,Nebechi,543,57,106138.33,120657.32,,677
699,15672966,Cross,746,36,0,16436.56,,718
700,15624667,Wallace,742,33,181656.51,107667.91,,288
701,15812888,Perreault,750,32,0,95611.47,,872
702,15724154,Manna,669,30,95128.86,19799.26,,463
703,15749540,Hsiung,594,49,126615.94,123214.74,,650
704,15621063,Gibbons,574,36,0,71709.12,,980
705,15661626,Algeranoff,659,36,76190.48,149066.14,,374
706,15698703,Doherty,750,40,168286.81,20451.99,,523
707,15801431,Rowe,626,35,88109.81,32825.5,,279
708,15649451,Yates,620,42,0,6232.31,,402
709,15626156,Galloway,580,35,0,10357.03,,717
710,15606158,Genovese,686,34,123971.51,147794.63,,410
711,15589496,Arrington,540,48,148116.48,116973.48,,274
712,15730345,Miah,634,35,116269.01,129964.94,,989
713,15572038,Chijindum,632,38,120599.21,92816.86,,666
714,15643439,Ferguson,501,41,144260.5,172114.67,,518
715,15604158,Smith,650,25,86605.5,16649.31,,653
716,15657396,Marshall,786,34,0,144517.19,,723
717,15709478,P'an,554,37,58629.97,182038.6,,606
718,15628824,Burton,701,42,0,24210.56,,282
719,15814519,Kamdibe,474,45,0,172175.9,,792
720,15636520,Milani,621,43,0,47578.45,,777
721,15794414,Forbes,672,56,209767.31,150694.42,,742
722,15643671,Chiekwugo,459,42,129634.25,177683.02,,326
723,15700650,Cousens,669,23,0,66088.83,,250
724,15680224,Ross,776,38,169824.46,169291.7,,844
725,15784286,Wood,694,36,97530.25,117140.41,,522
726,15693996,Hawks,787,42,145988.65,79510.37,,396
727,15764343,T'ien,580,37,0,77108.66,,537
728,15704168,Ting,711,25,0,9679.28,,865
729,15680197,Thynne,673,40,137494.28,81753.92,,748
730,15633729,Wang,499,57,0,131372.38,,251
731,15577683,Maclean,591,24,147360,25310.82,,602
732,15800746,Watson,769,25,0,187925.75,,865
733,15788686,Gibson,657,31,125167.02,98820.39,,225
734,15742798,French,738,43,121152.05,64166.7,,912
735,15596647,Henderson,545,60,128981.07,176924.21,,907
736,15756070,Greenwood,497,47,0,90055.08,,592
737,15775116,Anderson,816,67,151858.98,72814.31,,459
738,15575428,Mistry,525,36,114628.4,168290.06,,969
739,15654074,Tuan,725,46,0,161767.38,,393
740,15695872,Fiorentini,692,28,95059.02,44420.18,,588
741,15568885,Scott,618,24,128736.39,37147.61,,517
742,15725036,Jideofor,546,24,156325.38,125381.02,,494
743,15632665,Yevseyev,635,29,105405.97,149853.89,,274
744,15571476,Kelly,611,49,88915.37,161435.02,,561
745,15776850,Smith,650,60,0,102925.76,,256
746,15623649,Ogle,606,40,0,70899.27,,664
747,15751131,Moss,844,18,160980.03,145936.28,,821
748,15688128,Loggia,450,46,177619.71,54227.06,,238
749,15678412,Nwankwo,727,38,62276.99,59280.79,,757
750,15770291,Allan,460,46,127559.97,126952.5,,287
751,15583392,Woronoff,649,41,0,130567.02,,547
752,15690731,Wolfe,758,47,95523.16,73294.48,,810
753,15697948,Henderson,490,35,107749.03,3937.37,,960
754,15608328,Sutherland,815,37,110777.26,2383.59,,623
755,15766378,Marsden,838,39,166733.92,14279.44,,917
756,15600813,Hyde,803,31,157120.86,141300.53,,963
757,15706217,Kao,664,36,127160.78,78140.75,,705
758,15601417,T'ang,736,28,0,117431.1,,457
759,15610972,Crawford,633,37,156091.97,72008.61,,519
760,15674620,Dilibe,664,58,98668.18,60887.58,,773
761,15785350,Austin,600,43,134022.06,194764.83,,568
762,15749119,Santiago,693,35,124151.09,88705.14,,854
763,15756535,Chibugo,663,36,77253.5,35817.97,,944
764,15700965,Toscano,742,21,114292.48,31520.4,,254
765,15791851,Afanasyeva,710,43,140080.32,157908.19,,350
766,15717156,Sokolov,710,27,135277.96,142200.15,,314
767,15740846,Wei,700,82,0,182055.36,,603
768,15573284,Olisanugo,720,60,115920.62,157552.08,,274
769,15729083,Gorman,684,41,119782.72,120284.67,,935
770,15611612,Priestley,531,63,114715.71,24506.95,,908
771,15694381,Lloyd,742,36,129748.54,47271.61,,914
772,15651737,Salmond,717,31,129722.57,41176.6,,585
773,15663168,MacDonald,589,32,0,9468.64,,539
774,15643426,Robertson,767,36,139180.2,123880.19,,277
775,15618245,Chukwumaobim,636,49,113599.74,158887.09,,752
776,15717527,Ifeanacho,648,33,134944,117036.38,,219
777,15793478,Li Fonti,622,58,116922.25,120415.61,,475
778,15642248,Ko,692,28,118945.09,16064.25,,735
779,15640377,Goloubev,754,28,0,52615.62,,497
780,15723950,Kruglov,679,35,119182.73,121210.09,,369
781,15590327,Liao,639,27,0,192247.35,,740
782,15706199,White,774,28,71264.02,68759.57,,461
783,15671514,Sinclair,517,41,0,75937.47,,540
784,15727041,Fiorentini,571,35,0,84569.13,,329
785,15738063,Shen,747,58,116313.57,190696.35,,844
786,15711733,Rapuokwu,792,36,92140.15,67468.67,,328
787,15652320,Woronoff,688,26,0,104435.94,,381
788,15634180,Holden,714,42,177640.09,47166.55,,809
789,15694566,Roberts,562,35,0,119899.52,,814
790,15726103,Tsou,704,48,167997.6,173498.45,,970
791,15646351,Somerville,698,36,82275.35,93249.26,,925
792,15730044,Greco,611,49,0,142917.54,,437
793,15795186,Leonard,850,48,111962.99,111755.8,,446
794,15784890,McKenzie,743,34,131736.88,108543.21,,514
795,15694125,McElhone,654,29,0,180345.44,,711
796,15565891,Dipietro,761,36,108239.11,99444.02,,954
797,15674254,Kerr,702,46,98444.19,109563.28,,511
798,15775206,Hunter,488,32,114540.38,92568.07,,804
799,15797627,Niehaus,683,35,187530.66,37976.36,,511
800,15649853,Craig,601,42,133636.16,103315.74,,336
801,15610379,Barclay-Harvey,605,52,0,173952.5,,435
802,15659800,Teng,671,44,84745.03,34673.98,,863
803,15716236,Milani,614,31,120599.38,46163.44,,906
804,15672053,Mistry,511,29,0,140676.98,,390
805,15663933,Jamieson,850,39,127771.35,151738.54,,404
806,15814236,Kay,790,46,0,14679.81,,258
807,15583597,Ikedinachukwu,793,33,0,175544.02,,987
808,15607395,Holt,628,69,0,181964.6,,348
809,15694556,Nkemakolam,598,53,167772.96,136886.86,,686
810,15744109,Hartung,657,37,95845.6,122218.23,,517
811,15800688,Ch'en,618,35,0,180439.75,,341
812,15810878,Baker,681,65,134714.7,190419.81,,854
813,15587835,Osinachi,516,33,0,58685.59,,692
814,15763515,Shih,421,28,122384.22,89017.38,,237
815,15725882,Feng,700,26,0,50051.42,,417
816,15788022,Sternberg,745,25,157993.15,146041.45,,395
817,15663917,Adams,696,29,0,191166.09,,921
818,15656865,Gray,580,42,123331.36,103516.08,,362
819,15667971,Shepherd,497,27,75263.16,164825.04,,709
820,15800366,Walton,720,43,137824.03,172557.77,,506
821,15717231,Yang,659,36,132578.92,84320.94,,367
822,15643188,Barnett,841,36,156021.31,122662.98,,242
823,15671351,Romani,642,34,0,72085.1,,323
824,15573628,Greene,732,69,137453.43,110932.24,,719
825,15698953,Hart,600,36,0,143635.36,,767
826,15753888,Johnston,464,33,164284.72,3710.34,,406
827,15737961,Miller,680,47,0,179843.33,,735
828,15801701,Robson,758,56,0,10643.38,,408
829,15684419,Wallace,630,31,112373.49,131167.98,,888
830,15794266,Cross,577,39,0,10553.31,,596
831,15810711,Marcum,684,34,0,130928.22,,372
832,15771270,North,708,41,0,157003.99,,256
833,15607786,Mao,732,29,154333.82,138527.56,,599
834,15624519,Calabrese,634,37,111432.77,167032.49,,558
835,15799910,Martin,633,30,0,41642.29,,565
836,15602479,Fleming,559,34,137390.11,9677,,796
837,15617419,Roberts,694,37,0,147012.22,,245
838,15657603,Finch,686,56,111642.08,80553.87,,799
839,15570379,Whitelegge,553,48,0,30730.95,,421
840,15772996,Rooke,507,36,83543.37,140134.43,,691
841,15729574,Lu,732,50,145338.76,91936.1,,738
842,15737267,Marcelo,818,31,186796.37,178252.63,,417
843,15799128,Matthews,660,35,58641.43,198674.08,,815
844,15813327,Romani,773,41,0,28266.9,,497
845,15711921,Scott,640,44,137148.68,92381.01,,351
846,15654300,Mao,505,49,80001.23,135180.11,,726
847,15569945,Horsley,714,21,86402.52,27330.59,,910
848,15569666,Goddard,468,42,0,125305.34,,780
849,15681887,Eskridge,611,51,122874.74,149648.45,,247
850,15608873,Smith,705,25,97544.29,59887.15,,723
851,15762091,Simpson,646,46,170826.55,45041.32,,689
852,15722053,Oguejiofor,667,48,97133.92,113316.77,,736
853,15782100,Holloway,511,41,153895.65,39087.42,,240
854,15765300,L?,653,43,0,7330.59,,848
855,15743570,Feng,675,57,0,95463.29,,632
856,15608541,Claiborne,523,32,0,167848.02,,480
857,15750671,Egobudike,567,49,134956.02,93953.84,,980
858,15813659,Folliero,741,39,143637.58,174227.66,,437
859,15757867,Bray,456,32,147506.25,135399.21,,454
860,15652914,Ibrahimov,598,64,0,195635.3,,839
861,15723818,Carpenter,667,43,190227.46,97508.04,,680
862,15713819,Walsh,548,32,172448.77,188083.77,,374
863,15656484,Woods,725,41,113980.21,116704.25,,240
864,15778515,Wu,717,53,0,97614.87,,477
865,15803840,Forbes,594,38,0,186884.04,,477
866,15735339,Lynch,678,25,76968.12,131501.72,,365
867,15600392,Amaechi,545,38,88293.13,24302.95,,331
868,15625740,Enriquez,636,48,170833.46,110510.28,,654
869,15663817,Y?an,603,44,108122.39,108488.33,,652
870,15734461,Brooks,435,36,0,197015.2,,758
871,15780142,Wang,535,40,0,27689.77,,514
872,15709920,Burke,629,45,129818.39,9217.55,,257
873,15684248,Meng,722,35,163943.89,15068.18,,883
874,15643158,Chiganu,561,28,0,7797.01,,933
875,15693902,Hunt,645,38,101430.3,4400.32,,573
876,15578307,Lucchese,501,39,117301.66,182025.95,,721
877,15585379,Humphries,502,32,173340.83,122763.95,,434
878,15758510,Frolova,652,42,0,38152.01,,230
879,15692918,Hsing,574,33,134348.57,63163.99,,596
880,15705301,Parkes,518,45,105525.65,73418.29,,610
881,15718231,Gregory,749,60,0,17978.68,,718
882,15567991,Obiuto,679,43,0,115136.51,,961
883,15772650,Longo,565,36,106192.1,149575.59,,237
884,15574795,Lombardo,643,45,45144.43,60917.24,,450
885,15706036,Lombardo,515,65,92113.61,142548.33,,802
886,15723856,Gonzalez,521,25,0,157878.67,,323
887,15812920,Nwabugwu,739,38,128366.44,12796.43,,631
888,15691287,Ford,585,42,0,18657.77,,805
889,15804797,Gilleland,733,74,106545.53,134589.58,,978
890,15708650,Fullwood,542,43,145618.37,10350.74,,292
891,15712777,Kao,788,37,141541.25,66013.27,,582
892,15786469,Montalvo,435,32,57017.06,5907.11,,476
893,15669219,Wilson,577,42,0,74077.91,,897
894,15641004,Doyne,703,51,0,77294.56,,924
895,15648067,Onwuamaeze,728,35,125884.95,54359.02,,273
896,15704014,K'ung,728,32,61825.5,156124.93,,433
897,15645136,O'Donnell,718,35,0,94820.85,,769
898,15709604,McMillan,621,40,0,155155.25,,959
899,15713637,Chinedum,523,40,102967.41,128702.1,,606
900,15793901,Capon,657,25,171770.55,22745.5,,487
901,15569759,Rawling,727,40,93051.64,71865.31,,513
902,15712930,Duncan,643,36,161064.64,84294.82,,233
903,15586504,Trevisani,645,48,90612.34,149139.13,,803
904,15677317,Ankudinova,568,28,145105.64,185489.11,,975
905,15664270,Balsillie,599,58,0,176407.15,,818
906,15731519,Kerr,672,45,0,92027.69,,397
907,15745623,Worsnop,685,33,174912.72,43932.54,,948
908,15813862,Yevseyev,516,46,104947.72,115789.25,,665
909,15641934,Manna,685,31,135213.71,125777.28,,444
910,15713043,Siciliani,806,25,0,18461.9,,767
911,15700749,Powell,604,36,116229.85,79633.38,,684
912,15697567,Bazarova,648,53,111201.41,121542.29,,715
913,15715414,White,545,32,0,94739.2,,319
914,15639530,Buda,756,27,131899,93302.29,,448
915,15726058,Cattaneo,569,35,124525.52,193793.78,,693
916,15725665,Lo,596,47,0,74835.65,,458
917,15698872,Brown,475,39,0,56999.9,,388
918,15812184,Rose,646,45,47134.75,57236.44,,939
919,15742609,Lombardo,784,35,0,81483.64,,469
920,15815043,McMillan,552,45,0,26752.56,,723
921,15640648,Howe,729,44,0,9200.54,,685
922,15627203,Hsu,609,61,0,22447.85,,400
923,15786196,Han,555,51,0,189122.89,,406
924,15612095,Calabrese,572,19,138657.08,16161.82,,263
925,15674368,Riley,785,34,70302.48,68600.36,,667
926,15783477,Biryukov,714,36,101609.01,447.73,,997
927,15757559,Broadhurst,738,35,0,15650.73,,766
